id,title,movement,case_material,year,condition,ref,box,papers,country,region,case_diameter,price,url,note,hot_48
7043512,Rolex Lady-Datejust Pearlmaster,Automatic,White gold,2005,Good,80319,N,N,United States of America,"New York, Plainview",29 mm,"S$18,930",https://www.chrono24.sg/rolex/lady-datejust-pearlmaster--id7043512.htm,,
20688865,"Rolex GMT-Master 1675 Palletoni , Jubilèe , anno 1977",Automatic,Steel,1977,Very good,1675,Y,N,Italy,Milano,40 mm,"S$21,116",https://www.chrono24.sg/rolex/rolex-gmt-master-1675-palletoni--jubilee--anno-1977--id20688865.htm,,
20454207,Rolex Cosmograph Daytona,Automatic,Gold/Steel,1994,Good,16523,Y,N,Switzerland,Nyon (Genéve),40 mm,"S$26,922",https://www.chrono24.sg/rolex/cosmograph-daytona--id20454207.htm,,
19278384,Rolex Oyster Datejust,Automatic,Steel,2003,Unworn,78240,Y,Y,Switzerland,Montreux 1,31 mm,"S$8,006",https://www.chrono24.sg/rolex/oyster-datejust--id19278384.htm,Top,
19931535,Rolex Day-Date,Automatic,Yellow gold,1977,Very good,1803,Y,N,Spain,Madrid,36 mm,"S$21,928",https://www.chrono24.sg/rolex/rolex-day-date--id19931535.htm,,
20619465,Rolex Submariner Date,Automatic,Steel,2020,Very good,126610LN,Y,Y,Germany,"Lauterbach, Hessen",41 x 40 mm,"S$21,114",https://www.chrono24.sg/rolex/submariner-date--id20619465.htm,,
19993524,Rolex Yacht-Master 40 Stahl / Platin Herrenuhr Oyster Perpetua...,Automatic,Steel,2013,Very good,116622,Y,Y,Germany,Chemnitz,40 mm,"S$18,761",https://www.chrono24.sg/rolex/yacht-master-40-stahl--platin-herrenuhr-oyster-perpetual-ref-116622-bp--id19993524.htm,,
19058110,Rolex Oyster Perpetual GMT-Master II Ref. 16710,Automatic,Steel,2006,Very good,16710,Y,Y,Germany,Köln,40 mm,"S$24,284",https://www.chrono24.sg/rolex/oyster-perpetual-gmt-master-ii-ref-16710--id19058110.htm,,
19707726,Rolex Datejust Turn-O-Graph 116264,Automatic,Steel,2005,Very good,116264,Y,Y,Italy,bologna,36 mm,"S$12,182",https://www.chrono24.sg/rolex/rolex-datejust-turn-o-graph-116264--id19707726.htm,,
17826993,Rolex Lady-Datejust Pink Dial Oyster 31mm 278240,Automatic,Steel,-,New,278240,Y,Y,United States of America,"New York, New York",31 mm,"S$11,921",https://www.chrono24.sg/rolex/rolex-lady-datejust-pink-dial-oyster-31mm-278240--id17826993.htm,,
13990343,Rolex Submariner No Date ref. 14060 Black Dial Box and...,Automatic,Steel,1991,Very good,14060,Y,Y,Italy,San Giovanni Valdarno,40 mm,"S$15,756",https://www.chrono24.sg/rolex/rolex-submariner-no-date-ref-14060-black-dial-box-and-warranty-1991--id13990343.htm,,
9545772,Rolex Sky-Dweller 42mm White Dial Stainless Steel,Automatic,Steel,2018,Unworn,326934,Y,Y,United States of America,"New York, NEW YORK",42 mm,"S$30,316",https://www.chrono24.sg/rolex/rolex-sky-dweller-42mm-white-dial-stainless-steel--id9545772.htm,,
20460277,Rolex Daytona,Automatic,Steel,2021,Unworn,116500LN,Y,Y,Italy,Roma,40 mm,"S$54,740",https://www.chrono24.sg/rolex/rolex-daytona--id20460277.htm,,
19299610,Rolex Explorer II - Edelstahl - Armband Edelstahl / Oyster -...,Automatic,Steel,1988,Very good,16570,Y,Y,Germany,Stuttgart,40 mm,"S$19,476",https://www.chrono24.sg/rolex/explorer-ii---edelstahl---armband-edelstahl--oyster---40mm---sehr-gut---vintage--id19299610.htm,,
20386379,Rolex Day-Date II 218238,Automatic,Yellow gold,-,Very good,218238,N,N,United States of America,"Pennsylvania, Bala Cynwyd",41 mm,"S$65,777",https://www.chrono24.sg/rolex/day-date-ii-218238--id20386379.htm,,
20316652,Rolex Lady-Datejust 28 Jubilee Band - 2021,Automatic,Steel,2021,Unworn,279174,Y,Y,United States of America,"Florida, Miami",28 mm,"S$13,711",https://www.chrono24.sg/rolex/rolex-lady-datejust-28-jubilee-band---2021--id20316652.htm,,
20690734,Rolex Datejust II Stainless Gold Fluted Silver Blue Arabic...,Automatic,Gold/Steel,-,Very good,-,Y,Y,United States of America,"New York, Smithtown",41 mm,"S$13,364",https://www.chrono24.sg/rolex/datejust-ii-stainless-gold-fluted-silver-blue-arabic-41mm-116334--id20690734.htm,,
11045783,Rolex Datejust 41mm SeelGld(B&P2018),Automatic,Gold/Steel,2018,Very good,126333,Y,Y,Belgium,Antwerpen,41 mm,"S$17,380",https://www.chrono24.sg/rolex/datejust-41mm-seelgldbp2018--id11045783.htm,,
12714659,Rolex Steel GMT-Master II 116710LN,Automatic,Steel,2008,Very good,Rolex GMT-Master II 116710LN,N,N,United Kingdom,London,40 mm,"S$18,004",https://www.chrono24.sg/rolex/rolex-steel-gmt-master-ii-116710ln--id12714659.htm,,
20755436,Rolex GMT-Master II- “Pepsi” Oyster Bracelet - 2021 New Card -...,Automatic,Steel,2021,New,126710BLRO,Y,Y,United Kingdom,Fareham,40 mm,"S$34,673",https://www.chrono24.sg/rolex/rolex-rolex-gmt-master-ii--pepsi-oyster-bracelet---2021-new-card---126710blro--id20755436.htm,,
19950674,Rolex 116500 LN Daytona  NEU  August 2021 LC 100 B & P...,Automatic,Steel,2021,New,116500LN,Y,Y,Germany,Eltville,40 mm,"S$61,318",https://www.chrono24.sg/rolex/rolex-116500-ln-daytona--neu--august-2021-lc-100-b--p-erstkauf-rechnung-sofort--id19950674.htm,,
20264598,Rolex Gmt-master II Batgirl Full Stickers,Automatic,Steel,2021,Unworn,126710BLNR-0002,Y,Y,Spain,Madrid,40 mm,"S$28,426",https://www.chrono24.sg/rolex/rolex-gmt-master-ii-batgirl-full-stickers--id20264598.htm,,
20202699,Rolex Explorer II Automatik Stahl Herrenuhr Oyster Perpetual...,Automatic,Steel,2000,Very good,16570,Y,N,Germany,Karlsruhe,40 mm,"S$12,913",https://www.chrono24.sg/rolex/explorer-ii-automatik-stahl-herrenuhr-oyster-perpetual-ref16570-p-serie--id20202699.htm,,
20091207,Rolex Daytona WG Tritium Zenith Movement Ref.16519 Year 1997,Automatic,White gold,1997,Very good,16519,N,N,UAE,Dubai,40 mm,"S$54,871",https://www.chrono24.sg/rolex/rolex-daytona-wg-tritium-zenith-movement-ref16519-year-1997--id20091207.htm,,
20202724,Rolex Datejust II Azzurro Blue,Automatic,Steel,2014,Very good,116334,Y,Y,United Kingdom,Wokingham,41 mm,"S$14,289",https://www.chrono24.sg/rolex/datejust-ii-azzurro-blue--id20202724.htm,,
15365948,Rolex GMT-Master,Automatic,Steel,1985,Very good,16753,Y,N,United States of America,"Texas, Dallas",41 mm,"S$12,963",https://www.chrono24.sg/rolex/gmt-master--id15365948.htm,,
19675102,Rolex Datejust White Roman Dial 16200,Automatic,Steel,2000,Very good,16200,N,N,The Netherlands,Maastricht,36 mm,"S$7,797",https://www.chrono24.sg/rolex/datejust-white-roman-dial-16200--id19675102.htm,,
10442420,Rolex Pré-Daytona,Manual winding,Steel,1965,Very good,6238,N,N,France,Paris,36 mm,"S$97,459",https://www.chrono24.sg/rolex/rolex-pre-daytona--id10442420.htm,,
10769503,Rolex History Oyster Precision,Manual winding,Steel,1957,Good,6480,N,N,Switzerland,lugano,34 mm,Price on request,https://www.chrono24.sg/rolex/rolex-history-oyster-precision--id10769503.htm,,
20522849,Rolex 1950s ROLEX Oyster Perpetual Bubbleback Officially...,Automatic,Steel,1950,Very good,5050,N,N,Slovenia,Ljubljana,32 mm,"S$4,637",https://www.chrono24.sg/rolex/rolex-1950s-rolex-oyster-perpetual-bubbleback-officially-certified-chronometer-ref-5050--id20522849.htm,,
20466168,Rolex Yacht-Master Stahl Platin Automatik Medium Unisex Oyster...,Automatic,Steel,1999,Very good,168622,Y,N,Germany,Karlsruhe,35 mm,"S$11,451",https://www.chrono24.sg/rolex/yacht-master-stahl-platin-automatik-medium-unisex-oyster-perpetual-168622--id20466168.htm,,
19756817,Rolex GMT-Master II 40mm 126710BLNR (Oyster Bracelet),Automatic,Steel,2021,New,126710BLNR,Y,Y,Hong Kong,,40 mm,"S$25,894",https://www.chrono24.sg/rolex/rolex-gmt-master-ii-40mm-126710blnr-oyster-bracelet--id19756817.htm,,
20434691,Rolex POCKET WATCH,Manual winding,-,1930,Good,1042021,N,N,Cyprus,NICOSIA,50.6 x 64 mm,"S$2,843",https://www.chrono24.sg/rolex/pocket-watch-pocket-watch--id20434691.htm,,
20214310,Rolex Submariner Date 41mm 126613LB,Automatic,Gold/Steel,-,Unworn,126613lb,Y,Y,United States of America,"Pennsylvania, Philadelphia",41 mm,"S$26,434",https://www.chrono24.sg/rolex/rolex-submariner-date-41mm-126613lb--id20214310.htm,,
19679828,Rolex DateJust 41 Wimbledon,Automatic,Steel,2020,Unworn,126300,Y,Y,Portugal,Lisbon,-,"S$15,252",https://www.chrono24.sg/rolex/rolex-datejust-41-wimbledon--id19679828.htm,,
17234280,Rolex Oyster Perpetual Date,Automatic,Steel,2006,Very good,15200,N,Y,Italy,Roma,34 mm,"S$8,771",https://www.chrono24.sg/rolex/rolex-oyster-perpetual-date--id17234280.htm,,
20364212,Rolex Datejust Oysterquartz Ref.17014 N-Series,Quartz,Steel,1992,Good,17014,N,N,Germany,Hamburg,36 mm,"S$10,703",https://www.chrono24.sg/rolex/rolex-datejust-oysterquartz-ref17014-n-series--id20364212.htm,,
20556205,Rolex Lady Datejust Stahl/Weißgold Ref: 79174 mit Box von 2002,Automatic,Steel,2002,Very good,79174,Y,N,Germany,Hamburg,26 x 42 mm,"S$8,201",https://www.chrono24.sg/rolex/rolex-lady-datejust-stahlweissgold-ref-79174-mit-box-von-2002--id20556205.htm,,
19270784,Rolex 2021 NEW MOP Daytona Tahiti Perlmut Dia Index DISCONTINUED,Automatic,White gold,2021,New,116509,Y,Y,Germany,Baden-Baden,40 mm,"S$96,647",https://www.chrono24.sg/rolex/rolex-2021-new-mop-daytona-tahiti-perlmut-dia-index-discontinued--id19270784.htm,,
20477597,Rolex Daytona oro bianco doppio cinturino white gold del 2008...,Automatic,White gold,2008,Very good,116519,Y,Y,Italy,Sarnico,40 mm,"S$56,689",https://www.chrono24.sg/rolex/rolex-daytona-oro-bianco-doppio-cinturino-white-gold-del-2008-italia-full-set-top-condition--id20477597.htm,,
19820986,Rolex Datejust 36 Stahl / Gold Automatik Diamanten Herrenuhr...,Automatic,Gold/Steel,2009,Very good,116233,Y,N,Germany,Karlsruhe,36 mm,"S$17,461",https://www.chrono24.sg/rolex/datejust-36-stahl--gold-automatik-diamanten-herrenuhr-oyster-ref-116233--id19820986.htm,,
20629281,Rolex Datejust II Full Set Italian Guarantee,Automatic,Steel,2015,Very good,116334,Y,Y,Italy,Catania,41 mm,"S$14,781",https://www.chrono24.sg/rolex/rolex-datejust-ii-full-set-italian-guarantee--id20629281.htm,,
19638786,Rolex Datejust 36mm fondo bianco indici romani,Automatic,Steel,-,Very good,116234,Y,N,Italy,Nocera superiore,36 mm,"S$11,370",https://www.chrono24.sg/rolex/datejust-36mm-fondo-bianco-indici-romani--id19638786.htm,,
18980097,Rolex Yacht-Master 40mm 16622,Automatic,Steel,2003,Very good,16622,N,N,Spain,Madrid,40 mm,"S$13,384",https://www.chrono24.sg/rolex/rolex-yacht-master-40mm-16622--id18980097.htm,,
18245974,"Rolex Datejust 41 Rhodium, Schiefergrau, Grau, Jubilee, 126334...",Automatic,Steel,2021,Unworn,126334,Y,Y,Germany,Köln,41 mm,"S$20,125",https://www.chrono24.sg/rolex/rolex-datejust-41-rhodium-schiefergrau-grau-jubilee-126334-aus-2021--id18245974.htm,,
19279298,"Rolex GMT-Master II ""Batman"" 116710BLNR",Automatic,Steel,2018,New,116710BLNR,Y,Y,Italy,Brescia,40 mm,"S$30,700",https://www.chrono24.sg/rolex/rolex-gmt-master-ii-batman-116710blnr--id19279298.htm,,
20331368,Rolex SUBMARINER DATE 40MM IN ACCIAIO E ORO GIALLO 18KT REF....,Automatic,Gold/Steel,1992,Very good,16613,Y,Y,Italy,BRESCIA,40 mm,"S$16,812",https://www.chrono24.sg/rolex/submariner-date-40mm-in-acciaio-e-oro-giallo-18kt-ref-16613--id20331368.htm,,
19743179,Rolex Day-Date 36,Automatic,Yellow gold,2021,Unworn,128348RBR,Y,Y,United Kingdom,Essex,36 x 43 mm,"S$80,968",https://www.chrono24.sg/rolex/day-date-36--id19743179.htm,Top,
19040410,Rolex Submariner 5513,Automatic,Steel,1975,Very good,5513,Y,N,United Kingdom,"Guildford,Surrey",40 mm,"S$24,767",https://www.chrono24.sg/rolex/rolex-submariner-5513--id19040410.htm,,
19817186,Rolex Yacht-Master P-serie No Paper 16622,Automatic,Steel,2001,Very good,16622,N,N,Italy,Roma,40 mm,"S$12,995",https://www.chrono24.sg/rolex/rolex-yacht-master-p-serie-no-paper-16622--id19817186.htm,,
19740669,Rolex Day-Date 36,Automatic,Yellow gold,2006,Very good,118238,Y,N,United Kingdom,London,36 mm,"S$34,283",https://www.chrono24.sg/rolex/day-date-36--id19740669.htm,,
20729016,Rolex Explorer I,Automatic,-,2001,Very good,14270,Y,N,United States of America,"North Carolina, Greensboro",36 x 11 mm,"S$9,877",https://www.chrono24.sg/rolex/explorer-i--id20729016.htm,,
19180837,Rolex Yacht-Master 37,Automatic,Platinum,2021,Unworn,268622,Y,Y,Italy,ARZIGNANO,37 mm,"S$19,492",https://www.chrono24.sg/rolex/yacht-master-37--id19180837.htm,,
20105201,Rolex Sky-Dweller Rose Gold Grey Rhodium Dial 326935 ”Full NL...,Automatic,Rose gold,2019,Very good,326935,Y,Y,The Netherlands,Franeker,42 mm,"S$82,832",https://www.chrono24.sg/rolex/rolex-sky-dweller-rose-gold-grey-rhodium-dial-326935-full-nl-set-2019-like-new--id20105201.htm,,
20630754,Rolex Daytona Cosmograph PANDA Ceramic White 40mm Watch 116500...,Automatic,Steel,-,Very good,-,N,N,United States of America,"New York, Massapequa Park",40 mm,"S$49,924",https://www.chrono24.sg/rolex/daytona-cosmograph-panda-ceramic-white-40mm-watch-116500-ln-bp--id20630754.htm,,
10348424,Rolex 1019 Vintage Milgauss With Good Condition Black Dial,Automatic,Steel,1970,Good,1019,N,N,Hong Kong,,-,"S$43,745",https://www.chrono24.sg/rolex/rolex-1019-vintage-milgauss-with-good-condition-black-dial--id10348424.htm,,
20220654,Rolex Daytona,Automatic,White gold,2019,Very good,116519LN,Y,Y,United Kingdom,London,40 mm,"S$66,965",https://www.chrono24.sg/rolex/rolex-daytona--id20220654.htm,,
20031698,Rolex Diamond Hour Marker  Bimetal 18k & stainless 2017...,Automatic,Gold/Steel,2017,Unworn,116503,Y,Y,United Kingdom,Hayling Island,40 mm,"S$34,197",https://www.chrono24.sg/rolex/rolex-rolex-diamond-hour-marker--bimetal-18k--stainless-2017-daytona-cosmograph----116503--id20031698.htm,,
3514595,Rolex Women's Datejust Two Tone Fluted Custom Silver Diamond Dial,Automatic,Steel,-,Very good,-,Y,N,United States of America,"California, Glendale",26 mm,"S$8,224",https://www.chrono24.sg/rolex/womens-datejust-two-tone-fluted-custom-silver-diamond-dial--id3514595.htm,,
14264437,Rolex Vintage 1961 OYSTER DATE Antique ROLEX Watch ORIGINAL...,Manual winding,Steel,1961,Very good,-,N,N,United States of America,"California, Los Angeles",31 x 36 mm,"S$4,114",https://www.chrono24.sg/rolex/vintage-1961-oyster-date-antique-rolex-watch-original-dial-reference-6466--id14264437.htm,,
11598522,Rolex 5028 36mm Stainless steel Early FULL Big Dome Bubble...,Automatic,Steel,1947,Fair,Rolex 5028 SS Full big bubble back '46,N,N,Hong Kong,,36 mm,Price on request,https://www.chrono24.sg/rolex/rolex-5028-36mm-stainless-steel-early-full-big-dome-bubble-back-radium-arabic-number-index-46--id11598522.htm,,
14325575,Rolex Oyster Datejust Jubilee Steel Blue Dial 36 mm // NEW 2020,Automatic,Steel,2020,New,126234,Y,Y,The Netherlands,Katwijk aan zee,36 mm,"S$17,543",https://www.chrono24.sg/rolex/rolex-oyster-datejust-jubilee-steel-blue-dial-36-mm--new-2020--id14325575.htm,,
18104567,Rolex Submariner Date Mk1 rare country code military NATO,Automatic,Steel,1992,Very good,16610,Y,Y,Italy,,40 mm,"S$22,724",https://www.chrono24.sg/rolex/rolex-submariner-date-mk1-rare-country-code-military-nato--id18104567.htm,,
20734038,Rolex Oyster Perpetual Bitonale,Automatic,Steel,2014,Very good,116000,Y,N,Italy,Palermo,36 mm,"S$9,421",https://www.chrono24.sg/rolex/rolex-oyster-perpetual-bitonale--id20734038.htm,,
15663326,Rolex Datejust Men's Stainless Steel Watch 16234,Automatic,Steel,-,Very good,16234,N,N,United States of America,"Texas, Dallas",36 mm,"S$9,534",https://www.chrono24.sg/rolex/datejust-mens-stainless-steel-watch-16234--id15663326.htm,,
19680855,Rolex GMT-Master Ref. 1675 Head Only with Excellent Dial and...,Automatic,Steel,1965,Good,1675,N,N,United States of America,"Oklahoma, Oklahoma City",40 mm,"S$19,198",https://www.chrono24.sg/rolex/rolex-gmt-master-ref-1675-head-only-with-excellent-dial-and-hands--id19680855.htm,,
20259399,Rolex Oyster Perpetual Datejust 36mm,Automatic,Steel,2021,New,126234-0049,Y,Y,Czech Republic,Prague 1,36 mm,"S$17,867",https://www.chrono24.sg/rolex/rolex-oyster-perpetual-datejust-36mm--id20259399.htm,,
18934258,Rolex cellini 18 kts,Manual winding,Yellow gold,-,Very good,3800,N,N,Spain,Madrid,26 mm,"S$4,467",https://www.chrono24.sg/rolex/rolex-cellini-18-kts--id18934258.htm,,
20529158,Rolex Datejust 36mm Blue 2021 NEW,Automatic,Steel,2021,New,126200,Y,Y,Greece,Athens,36 mm,"S$13,401",https://www.chrono24.sg/rolex/rolex-datejust-36mm-blue-2021-new--id20529158.htm,,
20632369,Rolex GMT-Master II 126711CHNR,Automatic,Steel,2021,New,126711CHNR,Y,Y,Turkey,İstanbul,40 mm,"S$30,050",https://www.chrono24.sg/rolex/gmt-master-ii-126711chnr--id20632369.htm,,
20531812,Rolex Day-Date 36 President Yellow Gold,Automatic,Yellow gold,1966,Very good,1803,N,N,The Netherlands,Maastricht,36 mm,"S$22,334",https://www.chrono24.sg/rolex/day-date-36-president-yellow-gold--id20531812.htm,,
20342834,Rolex Lady Datejust Diamanten 18K Gold Automatik Damenuhr...,Automatic,Yellow gold,1981,Very good,6917,N,N,Germany,Karlsruhe,26 mm,"S$11,614",https://www.chrono24.sg/rolex/lady-datejust-diamanten-18k-gold-automatik-damenuhr-oyster-ref-69173--id20342834.htm,,
19764967,Rolex Oyster Perpetual Men's Stainless Steel Grape Watch 116000,Automatic,Steel,-,Very good,116000,N,N,United States of America,"Texas, Dallas",36 mm,"S$8,917",https://www.chrono24.sg/rolex/oyster-perpetual-mens-stainless-steel-grape-watch-116000--id19764967.htm,,
20647269,Rolex Yacht-Master 37 NEU 2021,Automatic,Steel,2021,New,268622,Y,Y,Germany,Bad Vilbel,37 mm,"S$20,125",https://www.chrono24.sg/rolex/rolex-yacht-master-37-neu-2021--id20647269.htm,,
17716932,Rolex 126334 Datejust 41 “Wimbledon” Dial Stainless Steel 2021,Automatic,Steel,2021,Unworn,126334,Y,Y,United States of America,"Florida, Miami",41 mm,"S$20,570",https://www.chrono24.sg/rolex/rolex-126334-datejust-41-wimbledon-dial-stainless-steel-2021--id17716932.htm,,
20563465,Rolex GMT-Master II Coke Ref-16710 Stainless Steel Box Papers...,Automatic,Steel,2002,Very good,16710,Y,Y,Germany,München,40 mm,"S$20,937",https://www.chrono24.sg/rolex/gmt-master-ii-coke-ref-16710-stainless-steel-box-papers-bj-2002-germany--id20563465.htm,,
19880778,Rolex Cosmograph Daytona Cosc 116518 18k 40mm/ Box & Papers,Automatic,Yellow gold,2016,Very good,116518,Y,Y,Poland,Warszawa,40 x 47 mm,"S$47,209",https://www.chrono24.sg/rolex/rolex-cosmograph-daytona-cosc-116518-18k-40mm-box--papers--id19880778.htm,,
20681112,Rolex Submariner No Date Automatik Herrenuhr Oyster Perpetual...,Automatic,Steel,2020,Very good,124060,Y,Y,Germany,Karlsruhe,41 mm,"S$19,492",https://www.chrono24.sg/rolex/submariner-no-date-automatik-herrenuhr-oyster-perpetual-ref-124060-bp--id20681112.htm,,
12589702,Rolex 126334 Datejust 41 Grey Roman Wimbledon Jubilee Stainless,Automatic,Steel,2021,Unworn,126334,Y,Y,United States of America,"New York, NEW YORK",41 mm,"S$20,337",https://www.chrono24.sg/rolex/rolex-126334-datejust-41-grey-roman-wimbledon-jubilee-stainless--id12589702.htm,,
18401903,Rolex Datejust 1601 Yellow Gold 18kt - Full Set and Italian...,Automatic,Yellow gold,1973,Very good,1601,Y,Y,Italy,FORTE DEI MARMI (LU),36 mm,"S$12,182",https://www.chrono24.sg/rolex/rolex-datejust-1601-yellow-gold-18kt---full-set-and-italian-warranty---excellent-conditions--id18401903.htm,,
20733733,Rolex Yacht-Master 16622 Platinum 40mm Discontinued,Automatic,Steel,2004,Very good,16622,Y,N,United Kingdom,Watford,40 mm,"S$14,279",https://www.chrono24.sg/rolex/rolex-rolex-yacht-master-16622-platinum-40mm-discontinued--id20733733.htm,,
20178797,Rolex Day-Date 36,Automatic,White gold,1990,Very good,18239,N,N,The Netherlands,Best,36 mm,"S$27,532",https://www.chrono24.sg/rolex/day-date-36--id20178797.htm,,
19356713,Rolex Submariner No Date + Rolex Service,Automatic,Steel,1995,Very good,14060,N,N,France,Cannes,40 mm,"S$14,944",https://www.chrono24.sg/rolex/rolex-submariner-no-date--rolex-service--id19356713.htm,,
18979355,Rolex Daytona acier 116520 cadran blanc,Automatic,Steel,2009,Very good,116520,Y,N,France,ROQUEBRUNE CAP MARTIN,40 mm,"S$40,527",https://www.chrono24.sg/rolex/daytona-acier-116520-cadran-blanc--id18979355.htm,,
20186344,Rolex Submariner Date 16610,Automatic,Steel,1992,Very good,16610,Y,Y,Italy,Brescia (Bs),40 mm,"S$15,106",https://www.chrono24.sg/rolex/rolex-submariner-date-16610--id20186344.htm,,
18677117,Rolex Daytona,Automatic,Yellow gold,2018,Unworn,116508,Y,Y,Italy,Salerno,40 mm,"S$112,890",https://www.chrono24.sg/rolex/daytona--id18677117.htm,,
20629739,Rolex 116660 Deepsea Cameron – 2015 – Full Set,Automatic,Steel,2015,Very good,116660,Y,Y,United Kingdom,Norwich,44 mm,"S$24,290",https://www.chrono24.sg/rolex/116660-deepsea-cameron--2015--full-set--id20629739.htm,,
19270355,Rolex Day-Date Yellow gold 18K  full set,Automatic,Yellow gold,2001,Very good,118208,Y,Y,Belgium,Ixelles Brussels,36 mm,"S$33,948",https://www.chrono24.sg/rolex/rolex-day-date-yellow-gold-18k--full-set--id19270355.htm,,
